Monit_MAP_CODE1,Year,mean_FIN_SQ_FT,median_FIN_SQ_FT,mean_acres,median_acres,mean_EMV_TOTAL,median_EMV_TOTAL,mean_total_tax,median_total_tax
82002800-01,2007,0.0,0.0,0.0,0.0,321742.51968503935,321742.51968503935,0.0,0.0
19003100-01,2014,2643.249670619236,2643.249670619236,1.2979710144927539,1.2979710144927539,328134.5849802372,328134.5849802372,4007.256258234519,4007.256258234519
10008000-01,2010,1334.0169491525423,1334.0169491525423,39.31254237288136,39.31254237288136,348649.1525423729,348649.1525423729,2658.915254237288,2658.915254237288
10010400-01,2014,1280.3720930232557,1280.3720930232557,33.601395348837215,33.601395348837215,355829.06976744183,355829.06976744183,2944.1162790697676,2944.1162790697676
10007800-01,2005,984.8375,984.8375,34.070125000000004,34.070125000000004,237315.0,237315.0,1191.45,1191.45
82004900-01,2010,998.0087209302326,998.0087209302326,2.2165988372093017,2.2165988372093017,341303.1976744186,341303.1976744186,0.0,0.0
27002802-01,2008,0.0,0.0,1.788834886817541,1.788834886817541,504739.48069241014,504739.48069241014,9425.601642254771,9425.601642254771
27006500-01,2007,0.0,0.0,0.7868006263048011,0.7868006263048011,351060.5427974948,351060.5427974948,7600.681106471816,7600.681106471816
27006500-01,2005,0.0,0.0,0.0,0.0,311492.225772098,311492.225772098,7015.698615548456,7015.698615548456
10008500-01,2014,1971.823275862069,1971.823275862069,3.142564655172403,3.142564655172403,408170.6896551724,408170.6896551724,4057.310344827586,4057.310344827586
82011302-02,2009,609.4814814814815,609.4814814814815,6.88703703703704,6.88703703703704,338822.22222222225,338822.22222222225,310444.44444444444,310444.44444444444
82013200-01,2011,1156.8680203045685,1156.8680203045685,6.660050761421319,6.660050761421319,273293.4010152284,273293.4010152284,0.0,0.0
02013300-01,2013,1186.1822916666667,1186.1822916666667,8.896093749999997,8.896093749999997,183500.0,183500.0,2308.7552083333335,2308.7552083333335
27013400-01,2012,316.9073942830144,316.9073942830144,1.1608362863217567,1.1608362863217567,412882.1639499173,412882.1639499173,5657.7013938105365,5657.7013938105365
10001500-01,2010,2234.470077220077,2234.470077220077,1.3878957528957525,1.3878957528957525,695106.2191119691,695106.2191119691,9140.447876447877,9140.447876447877
82011500-01,2009,986.9276236429433,986.9276236429433,0.6398451950140672,0.6398451950140672,301499.7788500201,301499.7788500201,175101.74628065943,175101.74628065943
27006500-01,2006,0.0,0.0,0.0,0.0,324490.7329842932,324490.7329842932,7082.864921465969,7082.864921465969
27017500-01,2008,0.0,0.0,10.75056338028169,10.75056338028169,300752.3943661972,300752.3943661972,3549.4732394366197,3549.4732394366197
02008400-01,2013,2079.9777357697963,2079.9777357697963,0.653505566057557,0.653505566057557,233661.07960512498,233661.07960512498,5219.84541062802,5219.84541062802
62002800-01,2012,1997.2658862876253,1997.2658862876253,0.9217324414715728,0.9217324414715728,334534.48160535115,334534.48160535115,0.0,0.0
82003300-01,2010,455.42857142857144,455.42857142857144,61.47142857142857,61.47142857142857,1626057.142857143,1626057.142857143,0.0,0.0
10007000-01,2015,1520.128205128205,1520.128205128205,6.043772893772889,6.043772893772889,297805.4945054945,297805.4945054945,2654.3443223443223,2654.3443223443223
10007000-01,2014,1451.0404411764705,1451.0404411764705,6.045808823529405,6.045808823529405,236652.57352941178,236652.57352941178,2351.264705882353,2351.264705882353
19005000-01,2012,3207.1982608695653,3207.1982608695653,1.6063420289855086,1.6063420289855086,453891.47826086957,453891.47826086957,6472.2336231884055,6472.2336231884055
02007200-01,2004,118.79325643300798,118.79325643300798,0.5489145223306724,0.5489145223306724,275016.11387163564,275016.11387163564,3991.178645371192,3991.178645371192
19019800-01,2014,2766.4359932722855,2766.4359932722855,0.7017996636142866,0.7017996636142866,326250.1962250047,326250.1962250047,3865.78714259017,3865.78714259017
62007100-01,2006,1680.8681647940075,1680.8681647940075,0.0,0.0,685316.6292134832,685316.6292134832,10235.520599250936,10235.520599250936
82000900-01,2010,2067.9419795221843,2067.9419795221843,1.966860068259385,1.966860068259385,626905.1194539249,626905.1194539249,0.0,0.0
82013300-01,2008,0.0,0.0,5.274834205933683,5.274834205933683,308263.52530541015,308263.52530541015,297884.6422338569,297884.6422338569
19004200-01,2012,2509.777777777778,2509.777777777778,4.445575396825402,4.445575396825402,348562.5,348562.5,4832.986111111111,4832.986111111111
27014702-01,2007,0.0,0.0,11.044242424242421,11.044242424242421,507850.13774104684,507850.13774104684,8232.079889807163,8232.079889807163
82016700-02,2013,1267.4785631517962,1267.4785631517962,0.3212514484356893,0.3212514484356893,306608.8064889919,306608.8064889919,0.0,0.0
10010500-01,2006,1794.773824650572,1794.773824650572,1.5916391359593343,1.5916391359593343,240709.65692503177,240709.65692503177,2303.074968233799,2303.074968233799
27016500-01,2014,1462.2823529411764,1462.2823529411764,14.739411764705883,14.739411764705883,307311.76470588235,307311.76470588235,5801.747058823529,5801.747058823529
10000200-04,2011,192.63856638061586,192.63856638061586,0.8066330136294779,0.8066330136294779,484583.3922261484,484583.3922261484,7020.407874810701,7020.407874810701
70007600-02,2014,1440.709090909091,1440.709090909091,3.413454545454541,3.413454545454541,518938.1818181818,518938.1818181818,0.0,0.0
27067500-01,2010,230.46976544006887,230.46976544006887,1.9313858403270712,1.9313858403270712,330421.56229825696,330421.56229825696,4854.760921024317,4854.760921024317
82015300-01,2013,1603.870253164557,1603.870253164557,7.07487341772152,7.07487341772152,315074.6835443038,315074.6835443038,0.0,0.0
82031300-01,2010,1694.224025974026,1694.224025974026,4.612662337662337,4.612662337662337,372559.4155844156,372559.4155844156,0.0,0.0
10006800-01,2008,1524.8947368421052,1524.8947368421052,54.349649122806994,54.349649122806994,422987.7192982456,422987.7192982456,1809.6842105263158,1809.6842105263158
62005400-01,2013,1126.8048683793213,1126.8048683793213,0.7560688233428434,0.7560688233428434,343379.84459245164,343379.84459245164,0.0,0.0
62000200-02,2008,1128.8499469777307,1128.8499469777307,0.31311240721102906,0.31311240721102906,320777.3594909862,320777.3594909862,77402.08430540827,77402.08430540827
27013302-01,2005,0.0,0.0,0.0,0.0,628967.5141242938,628967.5141242938,6376.967867231639,6376.967867231639
82003600-01,2013,617.0,617.0,18.86961538461538,18.86961538461538,238965.38461538462,238965.38461538462,0.0,0.0
10010900-01,2015,1211.281690140845,1211.281690140845,9.105281690140842,9.105281690140842,216842.25352112675,216842.25352112675,2230.774647887324,2230.774647887324
10007800-01,2012,982.4791666666666,982.4791666666666,32.73833333333334,32.73833333333334,291225.0,291225.0,1938.8541666666667,1938.8541666666667
10010400-01,2008,1242.0454545454545,1242.0454545454545,39.2580909090909,39.2580909090909,361738.1818181818,361738.1818181818,2497.6454545454544,2497.6454545454544
10010300-01,2015,987.936936936937,987.936936936937,23.11720720720721,23.11720720720721,281962.1621621622,281962.1621621622,1912.8918918918919,1912.8918918918919
82013401-01,2010,1088.240955137482,1088.240955137482,0.4582633863965269,0.4582633863965269,239437.62662807526,239437.62662807526,0.0,0.0
82002100-03,2005,0.0,0.0,0.9525857519788917,0.9525857519788917,449536.05980650836,449536.05980650836,8706.07563764292,8706.07563764292
27013302-01,2013,1897.6824729891957,1897.6824729891957,1.1183553421368537,1.1183553421368537,686374.7298919568,686374.7298919568,9729.184273709483,9729.184273709483
82013700-01,2015,1940.3633156966491,1940.3633156966491,3.5455379188712426,3.5455379188712426,309838.4479717813,309838.4479717813,1716.2222222222222,1716.2222222222222
10005200-01,2007,875.3353383458647,875.3353383458647,8.340345864661652,8.340345864661652,326864.06015037594,326864.06015037594,1624.2842105263157,1624.2842105263157
82036800-01,2005,0.0,0.0,1.9852651515151516,1.9852651515151516,356896.2121212121,356896.2121212121,2650.3522727272725,2650.3522727272725
82004800-01,2009,745.7878787878788,745.7878787878788,9.79464646464646,9.79464646464646,281730.9764309764,281730.9764309764,224313.1313131313,224313.1313131313
82031800-01,2012,1292.5380116959063,1292.5380116959063,6.684035087719298,6.684035087719298,298917.5438596491,298917.5438596491,0.0,0.0
27011101-01,2004,0.0,0.0,0.0,0.0,287862.7397260274,287862.7397260274,4948.65205479452,4948.65205479452
13002400-01,2015,1260.4117647058824,1260.4117647058824,7.1388235294117655,7.1388235294117655,278876.4705882353,278876.4705882353,0.0,0.0
10006600-01,2004,917.1052631578947,917.1052631578947,43.845473684210525,43.845473684210525,236171.57894736843,236171.57894736843,1262.221052631579,1262.221052631579
82004600-01,2010,1058.9285714285713,1058.9285714285713,14.660714285714281,14.660714285714281,471639.28571428574,471639.28571428574,0.0,0.0
82012600-01,2007,0.0,0.0,0.0,0.0,445380.0,445380.0,0.0,0.0
27066100-01,2007,0.0,0.0,0.7686150627615105,0.7686150627615105,361471.19246861927,361471.19246861927,6605.105020920502,6605.105020920502
99002487-01,2007,2323.432480364834,2323.432480364834,0.3865644793514028,0.3865644793514028,299014.5173549531,299014.5173549531,4412.354446414999,4412.354446414999
27001500-01,2006,0.0,0.0,0.0,0.0,435000.81890500704,435000.81890500704,7849.617688348151,7849.617688348151
27019900-01,2007,0.0,0.0,7.996375838926169,7.996375838926169,350012.75167785236,350012.75167785236,4007.8791946308725,4007.8791946308725
82008900-01,2006,1173.401227236738,1173.401227236738,0.4059441805225659,0.4059441805225659,347613.81631037215,347613.81631037215,5060.549485352336,5060.549485352336
27063400-01,2006,0.0,0.0,0.0,0.0,229542.026482441,229542.026482441,3166.530944156592,3166.530944156592
82016300-01,2006,1002.9408974826706,1002.9408974826706,0.698899124407155,0.698899124407155,299866.2349507479,299866.2349507479,2774.1712878511494,2774.1712878511494
10021600-01,2014,1668.2252252252251,1668.2252252252251,2.606396396396396,2.606396396396396,325927.47747747746,325927.47747747746,4067.675675675676,4067.675675675676
02003400-01,2011,922.4365853658536,922.4365853658536,3.234268292682929,3.234268292682929,145096.34146341463,145096.34146341463,1481.698780487805,1481.698780487805
82015300-01,2009,1522.1466666666668,1522.1466666666668,6.663170370370373,6.663170370370373,346084.44444444444,346084.44444444444,337229.6296296296,337229.6296296296
27011800-01,2006,0.0,0.0,0.0,0.0,324557.4675324675,324557.4675324675,3765.4415584415583,3765.4415584415583
27017100-01,2009,1477.75,1477.75,18.631785714285716,18.631785714285716,387829.28571428574,387829.28571428574,4927.314285714286,4927.314285714286
70002600-01,2013,1211.294642857143,1211.294642857143,0.658007812499999,0.658007812499999,326533.2589285714,326533.2589285714,0.0,0.0
19009400-01,2012,2735.8830780724693,2735.8830780724693,0.5043967127381437,0.5043967127381437,272661.5614493836,272661.5614493836,4808.661935001868,4808.661935001868
82000200-02,2006,797.4270833333334,797.4270833333334,5.222395833333332,5.222395833333332,295505.55555555556,295505.55555555556,1287.048611111111,1287.048611111111
62004901-01,2008,802.4180327868852,802.4180327868852,0.0,0.0,1122241.8032786886,1122241.8032786886,30779.811475409835,30779.811475409835
62000600-01,2015,1418.7047078604455,1418.7047078604455,0.787961328289196,0.787961328289196,346242.22362337116,346242.22362337116,6448.865910046238,6448.865910046238
82007400-03,2014,1542.6036036036037,1542.6036036036037,3.604504504504505,3.604504504504505,363054.95495495497,363054.95495495497,0.0,0.0
10000500-01,2014,1384.283185840708,1384.283185840708,1.9515486725663704,1.9515486725663704,312115.9292035398,312115.9292035398,2467.853982300885,2467.853982300885
82016700-04,2010,1280.9507286606524,1280.9507286606524,0.5069743233865363,0.5069743233865363,357151.63081193616,357151.63081193616,4852.923317140874,4852.923317140874
27063400-01,2012,0.0,0.0,1.3741420036126353,1.3741420036126353,180153.18882867863,180153.18882867863,3270.301236626372,3270.301236626372
82014000-01,2007,0.0,0.0,0.0,0.0,318336.51344319165,318336.51344319165,0.0,0.0
19004700-01,2008,3764.1283509341997,3764.1283509341997,1.7725832656376928,1.7725832656376928,474683.5093419984,474683.5093419984,5775.0251827782295,5775.0251827782295
19000300-01,2010,2233.323289391086,2233.323289391086,0.8626658296714844,0.8626658296714844,252784.39003975727,252784.39003975727,3070.9196484620215,3070.9196484620215
82007600-01,2009,985.4320987654321,985.4320987654321,22.517592592592585,22.517592592592585,328598.76543209876,328598.76543209876,255841.97530864197,255841.97530864197
10006600-01,2013,1159.6296296296296,1159.6296296296296,36.98259259259259,36.98259259259259,352450.6172839506,352450.6172839506,2142.1234567901233,2142.1234567901233
82001400-01,2015,1885.3094339622642,1885.3094339622642,6.523056603773583,6.523056603773583,424432.8301886792,424432.8301886792,0.0,0.0
19004200-02,2013,2314.7089337175794,2314.7089337175794,3.847204610951004,3.847204610951004,384666.85878962534,384666.85878962534,4227.446685878963,4227.446685878963
82000500-02,2005,0.0,0.0,3.370243902439025,3.370243902439025,353355.69105691055,353355.69105691055,2410.5447154471544,2410.5447154471544
19019800-01,2010,2488.6353877475476,2488.6353877475476,0.695665371090152,0.695665371090152,321438.73773829354,321438.73773829354,3862.194706644457,3862.194706644457
27001500-01,2012,398.16731781892304,398.16731781892304,1.0533905214880424,1.0533905214880424,381246.1185663326,381246.1185663326,8387.573297095294,8387.573297095294
27009200-01,2008,0.0,0.0,0.702200546234875,0.702200546234875,306851.50214592274,306851.50214592274,3447.271556769411,3447.271556769411
82010800-01,2004,0.0,0.0,5.980094339622643,5.980094339622643,270451.88679245283,270451.88679245283,948.3207547169811,948.3207547169811
82010400-01,2012,1585.1554252199414,1585.1554252199414,2.310791788856304,2.310791788856304,298600.8797653959,298600.8797653959,0.0,0.0
10004100-01,2007,1112.905109489051,1112.905109489051,2.5812652068126516,2.5812652068126516,523547.93187347933,523547.93187347933,5288.503649635037,5288.503649635037
19034900-01,2013,1709.1256433545261,1709.1256433545261,1.1285528307599195,1.1285528307599195,218746.38207689978,218746.38207689978,2525.3917650620647,2525.3917650620647
82013700-01,2013,1957.8806179775281,1957.8806179775281,2.983174157303362,2.983174157303362,285372.893258427,285372.893258427,0.0,0.0
70002100-01,2005,1269.053896103896,1269.053896103896,0.9688376623376524,0.9688376623376524,232783.96103896105,232783.96103896105,0.0,0.0
27010400-02,2006,0.0,0.0,0.0,0.0,409672.10159770586,409672.10159770586,6831.115116755428,6831.115116755428
27018100-01,2011,1645.6345419847328,1645.6345419847328,2.348998091603051,2.348998091603051,348020.80152671755,348020.80152671755,4110.723282442748,4110.723282442748
27013700-01,2015,1670.616798642534,1670.616798642534,0.8741402714932156,0.8741402714932156,452011.3122171946,452011.3122171946,7178.534502262443,7178.534502262443
27001900-01,2005,0.0,0.0,0.0,0.0,215057.3708624892,215057.3708624892,2617.6160075477633,2617.6160075477633
82031300-01,2006,1503.9387417218543,1503.9387417218543,2.2471688741721847,2.2471688741721847,364120.0331125828,364120.0331125828,2707.9470198675494,2707.9470198675494
27063400-01,2009,0.0,0.0,1.389535045107587,1.389535045107587,239376.14156835532,239376.14156835532,3526.1031228313673,3526.1031228313673
27009200-01,2015,1337.449481865285,1337.449481865285,0.7295272020725372,0.7295272020725372,274144.3652849741,274144.3652849741,3890.5168393782383,3890.5168393782383
27011102-01,2006,0.0,0.0,0.0,0.0,330198.570293884,330198.570293884,5581.867355043685,5581.867355043685
82013300-01,2007,0.0,0.0,0.0,0.0,300145.2006980803,300145.2006980803,0.0,0.0
27073400-01,2009,1228.903317535545,1228.903317535545,1.3376808846761432,1.3376808846761432,681942.0221169037,681942.0221169037,13451.751974723538,13451.751974723538
19006500-02,2011,2270.9159292035397,2270.9159292035397,1.3740884955752184,1.3740884955752184,285962.30088495574,285962.30088495574,2974.8469026548673,2974.8469026548673
